paper_id,year,topic,intervention_or_exposure,study_type,species,sample_size,primary_endpoint,endpoint_class,effect_size,evidence_level,risk_of_bias,actionability,medical_supervision,recommendation_class,claim_supported,claim_not_supported,zh_summary,en_summary,last_checked,quality_confidence_score,influence_score,venue_tier,venue_score,venue_weight_note,journal_metric_value,confidence_cap_rule,scoring_version,品牌标识,Brand,SEO关键词,资产归属,GitHub公开入口
pubmed-39134066,2024,GLP-1、减重与心代谢结局,GLP-1 / weight loss,systematic_review_or_meta_analysis,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,medium,true,Medical Action,可支持：将「GLP-1、减重与心代谢结局」作为证据图谱中的候选主题，并按 A 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：Using GLP-1 RA is a safe and effective treatment for weight regain and insufficient weight loss after MBS.,Draft status: automatically prepared; not fully reviewed; not medical advice. Using GLP-1 RA is a safe and effective treatment for weight regain and insufficient weight loss after MBS.,2026-06-29,77,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-41207303,2025,表观遗传时钟,epigenetic clock,systematic_review_or_meta_analysis,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「表观遗传时钟」作为证据图谱中的候选主题，并按 A 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：Higher GrimAge EAA is consistently associated with higher frailty. Future research should focus on developing and validating DNA methylation clocks that integrate molecular surrogates of health risk and are specifically trained to predict frailty in large, harmonised, longitudinal cohorts, enabling their translation into clinical practice.","Draft status: automatically prepared; not fully reviewed; not medical advice. Higher GrimAge EAA is consistently associated with higher frailty. Future research should focus on developing and validating DNA methylation clocks that integrate molecular surrogates of health risk and are specifically trained to predict frailty in large, harmonised, longitudinal cohorts, enabling their translation into clinical practice.",2026-06-29,77,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_B,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36154448,2022,表观遗传时钟,epigenetic clock,systematic_review_or_meta_analysis,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「表观遗传时钟」作为证据图谱中的候选主题，并按 A 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：No separate conclusion section was parsed from the abstract for Epigenetic Clocks; full-text or manual abstract review is required before publication claims.,Draft status: automatically prepared; not fully reviewed; not medical advice. No separate conclusion section was parsed from the abstract for Epigenetic Clocks; full-text or manual abstract review is required before publication claims.,2026-06-29,77,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_B,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-40349643,2025,微生物组与炎症性衰老,microbiome / inflammaging,systematic_review_or_meta_analysis,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「微生物组与炎症性衰老」作为证据图谱中的候选主题，并按 A 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：The variability in microbial diversity and abudance suggests that confounding factors such as oral hygiene, systemic health, medication use, and lifestyle may complicate interpretation of results. In conclusion, future research should employ longitudinal designs with standardized methodologies and address confounding factors to better understand the aging oral microbiome and its implications for healthspan and quality of life.","Draft status: automatically prepared; not fully reviewed; not medical advice. The variability in microbial diversity and abudance suggests that confounding factors such as oral hygiene, systemic health, medication use, and lifestyle may complicate interpretation of results. In conclusion, future research should employ longitudinal designs with standardized methodologies and address confounding factors to better understand the aging oral microbiome and its implications for healthspan and quality of life.",2026-06-29,77,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_B,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-38165747,2024,微生物组与炎症性衰老,microbiome / inflammaging,systematic_review_or_meta_analysis,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「微生物组与炎症性衰老」作为证据图谱中的候选主题，并按 A 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：To harness the full potential of microbiome-inspired nutrition for cognitive health, one of the main challenges remains to better understand the interplay between host, his microbiome, dietary exposures, whilst also taking into account environmental influences. Future research should aim toward making use of host-specific microbiome data to guide the development of personalized therapies.","Draft status: automatically prepared; not fully reviewed; not medical advice. To harness the full potential of microbiome-inspired nutrition for cognitive health, one of the main challenges remains to better understand the interplay between host, his microbiome, dietary exposures, whilst also taking into account environmental influences. Future research should aim toward making use of host-specific microbiome data to guide the development of personalized therapies.",2026-06-29,77,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_B,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-41833327,2026,身体活动与健康寿命,physical activity,systematic_review_or_meta_analysis,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「身体活动与健康寿命」作为证据图谱中的候选主题，并按 A 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：Dance serves as an effective nonpharmacological strategy for promoting healthy aging. Based on current evidence, public health policymakers should prioritize resource allocation toward the 70- to 75-year-old community-dwelling population. Regarding dance prescription design, we advocate for an 8-week baseline cycle to generate significant benefits and highlight the potential value of short-duration models (∼20 minutes) in enhancing adherence and improving function. However, given that this si...","Draft status: automatically prepared; not fully reviewed; not medical advice. Dance serves as an effective nonpharmacological strategy for promoting healthy aging. Based on current evidence, public health policymakers should prioritize resource allocation toward the 70- to 75-year-old community-dwelling population. Regarding dance prescription design, we advocate for an 8-week baseline cycle to generate significant benefits and highlight the potential value of short-duration models (∼20 minutes) in enhancing adherence and improving function. However, given that this single-session duration falls below traditional exercise physiology recommendations, future research must further elucidate the optimal ""dose-response"" mechanism of dance; until its biological plausibility is established, generalizing this specific duration as a standard should be approached with caution.",2026-06-29,77,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-37119823,2023,血压与健康寿命,blood pressure,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「血压与健康寿命」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：Multiple morbidity in Down syndrome shows distinct patterns of age-related incidence trajectories and clustering that differ from those found in the general population and in people with other intellectual disabilities, with implications for provision and timing of health-care screening, prevention, and treatment for people with Down syndrome.","Draft status: automatically prepared; not fully reviewed; not medical advice. Multiple morbidity in Down syndrome shows distinct patterns of age-related incidence trajectories and clustering that differ from those found in the general population and in people with other intellectual disabilities, with implications for provision and timing of health-care screening, prevention, and treatment for people with Down syndrome.",2026-06-29,76,0,S_top_general_or_clinical,10,"Top general medical, top science, or major clinical specialty venue. Venue helps, but does not override study design, endpoint, or risk of bias.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-38165753,2023,心肺适能与死亡风险,fitness / VO2max,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「心肺适能与死亡风险」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：No separate conclusion section was parsed from the abstract for Cardiorespiratory Fitness and Mortality; full-text or manual abstract review is required before publication claims.,Draft status: automatically prepared; not fully reviewed; not medical advice. No separate conclusion section was parsed from the abstract for Cardiorespiratory Fitness and Mortality; full-text or manual abstract review is required before publication claims.,2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-41361264,2025,抗阻训练、肌肉与衰弱,resistance training / muscle,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「抗阻训练、肌肉与衰弱」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：These findings suggested that sarcopenia and frailty were negatively associated with SQ trajectories.,Draft status: automatically prepared; not fully reviewed; not medical advice. These findings suggested that sarcopenia and frailty were negatively associated with SQ trajectories.,2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-40047148,2025,抗阻训练、肌肉与衰弱,resistance training / muscle,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「抗阻训练、肌肉与衰弱」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：Anticholinergic burden is a predictor of frailty and sarcopenia in community-dwelling older adults. Effective evaluation and management of anticholinergic burden using the Japanese Anticholinergic Drug Risk Scale are crucial for promoting healthy aging and mitigating adverse health outcomes. Geriatr Gerontol Int 2025; 25: 520-527.,Draft status: automatically prepared; not fully reviewed; not medical advice. Anticholinergic burden is a predictor of frailty and sarcopenia in community-dwelling older adults. Effective evaluation and management of anticholinergic burden using the Japanese Anticholinergic Drug Risk Scale are crucial for promoting healthy aging and mitigating adverse health outcomes. Geriatr Gerontol Int 2025; 25: 520-527.,2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-41174599,2025,抗阻训练、肌肉与衰弱,resistance training / muscle,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「抗阻训练、肌肉与衰弱」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：Oral health emerged as a modifiable risk factor for sarcopenia in vulnerable older adults, with chewing impairment, systemic inflammation, and liver dysfunction partly explaining this association. These findings support integrating oral healthcare into sarcopenia prevention strategies, particularly in resource-limited settings. However, given the cross-sectional design, causal interpretations remain limited, and the identified mediation analyses should be viewed as associative rather than cau...","Draft status: automatically prepared; not fully reviewed; not medical advice. Oral health emerged as a modifiable risk factor for sarcopenia in vulnerable older adults, with chewing impairment, systemic inflammation, and liver dysfunction partly explaining this association. These findings support integrating oral healthcare into sarcopenia prevention strategies, particularly in resource-limited settings. However, given the cross-sectional design, causal interpretations remain limited, and the identified mediation analyses should be viewed as associative rather than causal. Further longitudinal investigations are warranted to confirm these mechanisms and to evaluate whether oral health interventions can effectively reduce sarcopenia risk.",2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-39140371,2024,抗阻训练、肌肉与衰弱,resistance training / muscle,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「抗阻训练、肌肉与衰弱」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：The prevalence of frailty among community-dwelling individuals aged 75, 80, 85 and 90 years-but not among those aged 95 years-has significantly decreased over the last decades. This positive trend may have important implications for health policies in societies with increasing longevity.","Draft status: automatically prepared; not fully reviewed; not medical advice. The prevalence of frailty among community-dwelling individuals aged 75, 80, 85 and 90 years-but not among those aged 95 years-has significantly decreased over the last decades. This positive trend may have important implications for health policies in societies with increasing longevity.",2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-38721536,2024,抗阻训练、肌肉与衰弱,resistance training / muscle,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「抗阻训练、肌肉与衰弱」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：Higher MVPA levels consistently reduced the incidence of FD regardless of frailty in a significant inverse nonlinear dose-response manner. A significant positive nonlinear dose-response association between ST and FD risk was identified among non-frail older adults but not among frail older adults. Increasing MVPA and reducing prolonged ST are important for preventing FD among non-frail older adults. However, reducing ST alone may be insufficient; increasing MVPA, even if by only small increme...","Draft status: automatically prepared; not fully reviewed; not medical advice. Higher MVPA levels consistently reduced the incidence of FD regardless of frailty in a significant inverse nonlinear dose-response manner. A significant positive nonlinear dose-response association between ST and FD risk was identified among non-frail older adults but not among frail older adults. Increasing MVPA and reducing prolonged ST are important for preventing FD among non-frail older adults. However, reducing ST alone may be insufficient; increasing MVPA, even if by only small increments, is highly recommended for frail older adults.",2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-37140052,2023,抗阻训练、肌肉与衰弱,resistance training / muscle,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「抗阻训练、肌肉与衰弱」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：frailty is prevalent in adults aged ≥50 and time spent in successive frailty states is longer as frailty progresses, resulting in extended healthcare burden. Larger population numbers and fewer transitions in adults aged 50-64 present an opportunity for earlier identification and intervention. A large increase in frailty over 12 years highlights the urgency of informed service planning in ageing populations.","Draft status: automatically prepared; not fully reviewed; not medical advice. frailty is prevalent in adults aged ≥50 and time spent in successive frailty states is longer as frailty progresses, resulting in extended healthcare burden. Larger population numbers and fewer transitions in adults aged 50-64 present an opportunity for earlier identification and intervention. A large increase in frailty over 12 years highlights the urgency of informed service planning in ageing populations.",2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-35981333,2022,抗阻训练、肌肉与衰弱,resistance training / muscle,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「抗阻训练、肌肉与衰弱」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：Concomitant obesity and sarcopenia are associated with higher rates of geriatric vulnerabilities among a nationally representative sample of older adults. More comprehensive interventions, beyond exercise and diet modifications, may be necessary to additionally address these newly identified social and physiological risks.","Draft status: automatically prepared; not fully reviewed; not medical advice. Concomitant obesity and sarcopenia are associated with higher rates of geriatric vulnerabilities among a nationally representative sample of older adults. More comprehensive interventions, beyond exercise and diet modifications, may be necessary to additionally address these newly identified social and physiological risks.",2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-34200703,2021,抗阻训练、肌肉与衰弱,resistance training / muscle,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「抗阻训练、肌肉与衰弱」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：No separate conclusion section was parsed from the abstract for Resistance Training, Muscle, and Frailty; full-text or manual abstract review is required before publication claims.","Draft status: automatically prepared; not fully reviewed; not medical advice. No separate conclusion section was parsed from the abstract for Resistance Training, Muscle, and Frailty; full-text or manual abstract review is required before publication claims.",2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-29716566,2018,抗阻训练、肌肉与衰弱,resistance training / muscle,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「抗阻训练、肌肉与衰弱」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：The current study will renew research on positive gerontology through the novel approach to active aging and by suggesting new biomarkers of resilience and active aging. Therefore, high interdisciplinary impact is expected. This cross-sectional study will not provide knowledge on temporal order of events or causality, but an innovative cross-sectional dataset provides opportunities for emergence of novel creative hypotheses and theories.","Draft status: automatically prepared; not fully reviewed; not medical advice. The current study will renew research on positive gerontology through the novel approach to active aging and by suggesting new biomarkers of resilience and active aging. Therefore, high interdisciplinary impact is expected. This cross-sectional study will not provide knowledge on temporal order of events or causality, but an innovative cross-sectional dataset provides opportunities for emergence of novel creative hypotheses and theories.",2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-35028630,2022,饮食模式与死亡风险,dietary pattern,human_cohort,human,摘要级/题录级待复核 / abstract-or-metadata-level pending review,H2,H2,摘要级/题录级待复核,B,not_assessed_public_draft,high,false,Strong Action,可支持：将「饮食模式与死亡风险」作为证据图谱中的候选主题，并按 B 级草判证据继续复核。,不支持：不能据单篇摘要给出剂量、处方或个人医疗建议。,"草稿状态：自动整理，尚未完成全文复核，不构成医疗建议。 中文草稿：英文摘要结论为：Plant-based dietary pattern may attenuate detrimental impacts of PM2.5 on cognitive function among older adults. Adherence to the plant-based dietary pattern could be used to prevent adverse neurological effects caused by air pollution, especially in developing regions.","Draft status: automatically prepared; not fully reviewed; not medical advice. Plant-based dietary pattern may attenuate detrimental impacts of PM2.5 on cognitive function among older adults. Adherence to the plant-based dietary pattern could be used to prevent adverse neurological effects caused by air pollution, especially in developing regions.",2026-06-29,76,0,C_indexed_or_identified,1,"Indexed or DOI/PMID-identifiable venue, but not in the curated high-weight venue list.",RCR=NA; cited_by=NA,max_level_A,v0.5_GRADE_RoB_AMSTAR_bibliometrics_venue,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
