library_id,title_en,title_zh,year,source,pmid,pmcid,doi,url,query,include_status,in_healthspan_findings,health_topic_ids,in_evidence_matrix,in_skin_beauty_findings,skin_topic_ids,last_checked,品牌标识,Brand,SEO关键词,资产归属,GitHub公开入口
pubmed-36293076,Mineral Bone Disorders in Kidney Disease Patients: The Ever-Current Topic.,,2022,PubMed,36293076,,10.3390/ijms232012223,https://pubmed.ncbi.nlm.nih.gov/36293076/,klotho-il11-aging__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36296982,Importance of Intermittent Fasting Regimens and Selection of Adequate Therapy on Inflammation and Oxidative Stress in SARS-CoV-2 Infection.,,2022,PubMed,36296982,,10.3390/nu14204299,https://pubmed.ncbi.nlm.nih.gov/36296982/,time-restricted-eating__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36302005,Spermidine activates mitochondrial trifunctional protein and improves antitumor immunity in mice.,,2022,PubMed,36302005,,10.1126/science.abj3510,https://pubmed.ncbi.nlm.nih.gov/36302005/,autophagy-mitophagy__high_weight_journal,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36314202,Circulating Klotho Is Higher in Cerebrospinal Fluid than Serum and Elevated Among KLOTHO Heterozygotes in a Cohort with Risk for Alzheimer's Disease.,,2022,PubMed,36314202,PMC10139824,10.3233/JAD-220571,https://pubmed.ncbi.nlm.nih.gov/36314202/,klotho-il11-aging__high_design,selected_finding_draft,true,klotho-il11-aging,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36314281,Effect of Antidiabetic Therapy on Clinical Outcomes of COVID-19 Patients With Type 2 Diabetes: A Systematic Review and Meta-Analysis.,,2023,PubMed,36314281,,10.1177/10600280221133577,https://pubmed.ncbi.nlm.nih.gov/36314281/,metformin-aging__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36314643,Correlates of Sleep Disturbance Experienced by Informal Caregivers of Persons Living with Dementia: A Systematic Review.,,2024,PubMed,36314643,PMC10148929,10.1080/07317115.2022.2139655,https://pubmed.ncbi.nlm.nih.gov/36314643/,sleep-aging__high_design,selected_finding_draft,true,sleep-aging,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36319579,Economic burden of insomnia symptoms in Canada.,,2023,PubMed,36319579,,10.1016/j.sleh.2022.09.010,https://pubmed.ncbi.nlm.nih.gov/36319579/,sleep-aging__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36319597,The basis and design for time-restricted eating compared with daily calorie restriction for weight loss and colorectal cancer risk reduction trial (TRE-CRC trial).,,2022,PubMed,36319597,,10.1002/oby.23579,https://pubmed.ncbi.nlm.nih.gov/36319597/,time-restricted-eating__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36322299,Cardiovascular Dysfunction in Intrauterine Growth Restriction.,,2022,PubMed,36322299,,10.1007/s11906-022-01228-y,https://pubmed.ncbi.nlm.nih.gov/36322299/,rapamycin-mtor-aging__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36327055,Sleep and Circadian Disturbance in Cardiovascular Risk.,,2022,PubMed,36327055,,10.1007/s11886-022-01816-z,https://pubmed.ncbi.nlm.nih.gov/36327055/,sleep-aging__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36331315,Effect of inclisiran on lipids in primary prevention: the ORION-11 trial.,,2022,PubMed,36331315,,10.1093/eurheartj/ehac615,https://pubmed.ncbi.nlm.nih.gov/36331315/,ldl-apob-cardiovascular-risk__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36331703,NAD(+) Therapeutics and Skeletal Muscle Adaptation to Exercise in Humans.,,2022,PubMed,36331703,,10.1007/s40279-022-01772-2,https://pubmed.ncbi.nlm.nih.gov/36331703/,nad-nmn-nr-aging__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36332835,Senotherapeutics for mesenchymal stem cell senescence and rejuvenation.,,2023,PubMed,36332835,,10.1016/j.drudis.2022.103424,https://pubmed.ncbi.nlm.nih.gov/36332835/,senolytics__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36333203,The impact of Ramadan fasting on the metabolic syndrome severity in relation to ethnicity and sex: Results of a systematic review and meta-analysis.,,2022,PubMed,36333203,,10.1016/j.numecd.2022.09.001,https://pubmed.ncbi.nlm.nih.gov/36333203/,time-restricted-eating__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36336680,Epigenetic regulation of aging: implications for interventions of aging and diseases.,,2022,PubMed,36336680,,10.1038/s41392-022-01211-8,https://pubmed.ncbi.nlm.nih.gov/36336680/,caloric-restriction-human__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36342524,Effects of physical activity and exercise interventions on Alzheimer's disease: an umbrella review of existing meta-analyses.,,2023,PubMed,36342524,,10.1007/s00415-022-11454-8,https://pubmed.ncbi.nlm.nih.gov/36342524/,physical-activity-healthspan__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36343558,"Effect of olive oil consumption on cardiovascular disease, cancer, type 2 diabetes, and all-cause mortality: A systematic review and meta-analysis.",,2022,PubMed,36343558,,10.1016/j.clnu.2022.10.001,https://pubmed.ncbi.nlm.nih.gov/36343558/,dietary-pattern-longevity__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36344584,Influential factors of saliva microbiota composition.,,2022,PubMed,36344584,,10.1038/s41598-022-23266-x,https://pubmed.ncbi.nlm.nih.gov/36344584/,microbiome-inflammaging__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36346411,Treatment of Hypertension: A Review.,,2022,PubMed,36346411,,10.1001/jama.2022.19590,https://pubmed.ncbi.nlm.nih.gov/36346411/,dietary-pattern-longevity__high_weight_journal,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36349432,"A meta-analysis comparing the effectiveness of alternate day fasting, the 5:2 diet, and time-restricted eating for weight loss.",,2023,PubMed,36349432,PMC10098946,10.1002/oby.23568,https://pubmed.ncbi.nlm.nih.gov/36349432/,time-restricted-eating__high_design,selected_finding_draft,true,time-restricted-eating,true,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36349647,Comparison between frail and non-frail older adults' gut microbiota: A systematic review and meta-analysis.,,2022,PubMed,36349647,,10.1016/j.arr.2022.101773,https://pubmed.ncbi.nlm.nih.gov/36349647/,resistance-training-muscle__high_design,selected_finding_draft,true,resistance-training-muscle,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36356799,Prevalence of sleep disturbances in people with dementia living in the community: A systematic review and meta-analysis.,,2023,PubMed,36356799,,10.1016/j.arr.2022.101782,https://pubmed.ncbi.nlm.nih.gov/36356799/,sleep-aging__high_design,selected_finding_draft,true,sleep-aging,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36364915,The Role of Intermittent Fasting in the Management of Nonalcoholic Fatty Liver Disease: A Narrative Review.,,2022,PubMed,36364915,,10.3390/nu14214655,https://pubmed.ncbi.nlm.nih.gov/36364915/,time-restricted-eating__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36364924,Effects of Both Japanese-Style Dietary Patterns and Nutrition on Falling Incidents among Community-Dwelling Elderly Individuals: A Cross-Sectional Study.,,2022,PubMed,36364924,,10.3390/nu14214663,https://pubmed.ncbi.nlm.nih.gov/36364924/,dietary-pattern-longevity__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36369305,Dietary energy restriction in neurological diseases: what's new?,,2023,PubMed,36369305,,10.1007/s00394-022-03036-1,https://pubmed.ncbi.nlm.nih.gov/36369305/,caloric-restriction-human__recent_review_trial,selected_finding_draft,true,caloric-restriction-human,true,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36377361,Effects of lifespan-extending interventions on cognitive healthspan.,,2022,PubMed,36377361,,10.1017/erm.2022.36,https://pubmed.ncbi.nlm.nih.gov/36377361/,metformin-aging__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36378202,Screening for Obstructive Sleep Apnea in Adults: US Preventive Services Task Force Recommendation Statement.,,2022,PubMed,36378202,,10.1001/jama.2022.20304,https://pubmed.ncbi.nlm.nih.gov/36378202/,sleep-aging__high_weight_journal,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36382193,Scale bar of aging trajectories for screening personal rejuvenation treatments.,,2022,PubMed,36382193,,10.1016/j.csbj.2022.10.021,https://pubmed.ncbi.nlm.nih.gov/36382193/,nad-nmn-nr-aging__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36389714,"Gut microbes in cerebrovascular diseases: Gut flora imbalance, potential impact mechanisms and promising treatment strategies.",,2022,PubMed,36389714,,10.3389/fimmu.2022.975921,https://pubmed.ncbi.nlm.nih.gov/36389714/,microbiome-inflammaging__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36394363,A narrative review on food neophobia throughout the lifespan: relationships with dietary behaviours and interventions to reduce it.,,2023,PubMed,36394363,,10.1017/S0007114522003713,https://pubmed.ncbi.nlm.nih.gov/36394363/,dietary-pattern-longevity__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36396643,A Glb1-2A-mCherry reporter monitors systemic aging and predicts lifespan in middle-aged mice.,,2022,PubMed,36396643,,10.1038/s41467-022-34801-9,https://pubmed.ncbi.nlm.nih.gov/36396643/,senolytics__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36399107,The potential benefit of metformin to reduce delirium risk and mortality: a retrospective cohort study.,,2022,PubMed,36399107,PMC9740381,10.18632/aging.204393,https://pubmed.ncbi.nlm.nih.gov/36399107/,metformin-aging__high_design,selected_finding_draft,true,metformin-aging,true,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36399256,Rapamycin not dietary restriction improves resilience against pathogens: a meta-analysis.,,2023,PubMed,36399256,PMC9886774,10.1007/s11357-022-00691-4,https://pubmed.ncbi.nlm.nih.gov/36399256/,caloric-restriction-human__high_design,selected_finding_draft,true,caloric-restriction-human,true,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36401109,Familial aggregation of the aging process: biological age measured in young adult offspring as a predictor of parental mortality.,,2023,PubMed,36401109,,10.1007/s11357-022-00687-0,https://pubmed.ncbi.nlm.nih.gov/36401109/,epigenetic-clocks__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36403077,Cysteine restriction-specific effects of sulfur amino acid restriction on lipid metabolism.,,2022,PubMed,36403077,,10.1111/acel.13739,https://pubmed.ncbi.nlm.nih.gov/36403077/,caloric-restriction-human__high_weight_journal,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36405095,Alternate day fasting on subjective feelings of appetite and body weight for adults with overweight or obesity: a systematic review.,,2022,PubMed,36405095,,10.1017/jns.2022.90,https://pubmed.ncbi.nlm.nih.gov/36405095/,time-restricted-eating__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36407528,Time-restricted eating for patients with diabetes and prediabetes: A systematic review.,,2022,PubMed,36407528,PMC9671354,10.3389/fnut.2022.1025919,https://pubmed.ncbi.nlm.nih.gov/36407528/,time-restricted-eating__high_design,selected_finding_draft,true,time-restricted-eating,true,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36410621,Major depression and the biological hallmarks of aging.,,2023,PubMed,36410621,,10.1016/j.arr.2022.101805,https://pubmed.ncbi.nlm.nih.gov/36410621/,senolytics__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36414424,Association of Dietary Intake of Flavonols With Changes in Global Cognition and Several Cognitive Abilities.,,2023,PubMed,36414424,,10.1212/WNL.0000000000201541,https://pubmed.ncbi.nlm.nih.gov/36414424/,senolytics__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36414491,Macroautophagy in quiescent and senescent cells: a pathway to longevity?,,2023,PubMed,36414491,,10.1016/j.tcb.2022.10.004,https://pubmed.ncbi.nlm.nih.gov/36414491/,autophagy-mitophagy__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36423855,The effects of home-based progressive resistance training in chronic kidney disease patients.,,2023,PubMed,36423855,,10.1016/j.exger.2022.112030,https://pubmed.ncbi.nlm.nih.gov/36423855/,klotho-il11-aging__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36423897,"Diet quality indices and their associations with all-cause mortality, CVD and type 2 diabetes mellitus: an umbrella review.",,2023,PubMed,36423897,,10.1017/S0007114522003701,https://pubmed.ncbi.nlm.nih.gov/36423897/,dietary-pattern-longevity__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36432465,"Effects of Time-Restricted Feeding and Ramadan Fasting on Body Weight, Body Composition, Glucose Responses, and Insulin Resistance: A Systematic Review of Randomized Controlled Trials.",,2022,PubMed,36432465,PMC9696013,10.3390/nu14224778,https://pubmed.ncbi.nlm.nih.gov/36432465/,time-restricted-eating__high_design,selected_finding_draft,true,time-restricted-eating,true,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-36435949,Quantification of LDL-Cholesterol Corrected for Molar Concentration of Lipoprotein(a).,,2024,PubMed,36435949,,10.1007/s10557-022-07407-y,https://pubmed.ncbi.nlm.nih.gov/36435949/,ldl-apob-cardiovascular-risk__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
