finding_id,candidate_id,pmid,doi,title_en,topic_id,study_type,species,previous_level,decision,reason,retired_date,recovery_source
finding-pubmed-42749043,pubmed-42749043,42749043,10.1016/j.pneurobio.2026.102952,The dimorphic brain in ischemic stroke: How sex and age shape molecular pathophysiology and therapeutic responsiveness.,senolytics,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749075,pubmed-42749075,42749075,10.1016/j.envres.2026.125694,Toward ecological realism in microplastic toxicology: Intestinal responses to biofilm-colonized microplastics from distinct environmental compartments in fish.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749094,pubmed-42749094,42749094,10.1016/j.critrevonc.2026.105599,Temporal Immune Surveillance in Cancer: A Circadian Framework from Mechanisms to Chronotherapeutic Integration.,time-restricted-eating,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749096,pubmed-42749096,42749096,10.1016/j.phrs.2026.108461,Cellular senescence of fibro-adipogenic progenitors by STAT5A/GFPT2/O-GlcNAcylation impairs muscle recovery after glucocorticoid-induced injury.,senolytics,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749175,pubmed-42749175,42749175,10.1016/j.fsi.2026.111724,Seasonal immune dynamics and host-microbiota interactions in the mussel Mytilus galloprovincialis under a warming Mediterranean Sea.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749199,pubmed-42749199,42749199,10.1016/j.freeradbiomed.2026.09.008,β-Amyloid and glutathione dysregulation cooperatively drive lipid peroxidation and ferroptosis in neuron-like cells.,autophagy-mitophagy,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749268,pubmed-42749268,42749268,10.1177/02683555261490768,Impact of endovenous radiofrequency ablation on restless legs syndrome severity and sleep quality in patients with chronic venous insufficiency.,sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749321,pubmed-42749321,42749321,10.7507/1002-1892.202604043,[Clinical characteristics and classification of deep branch of ulnar nerve injury].,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749326,pubmed-42749326,42749326,10.7507/1002-1892.202605002,[Analysis of effectiveness of arthroscopic iliopsoas tendon tenotomy at labral level for iliopsoas cyst complicated with internal snapping hip].,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749371,pubmed-42749371,42749371,10.1136/bmjopen-2026-118047,Effect of synbiotic supplementation and psychobiotic diet on prenatal and postnatal depression and anxiety in women with gestational diabetes: a three-arm randomised controlled trial protocol.,microbiome-inflammaging,protocol_or_registered_plan,human,E,retired_from_active_findings,non_result_publication_title,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749493,pubmed-42749493,42749493,10.1111/ejh.70318,Toxicity-Related Treatment Cessation in Newly Diagnosed Multiple Myeloma-Risk Factors and Survival: An Analysis From the APAC and ANZ Myeloma and Related Diseases Registry.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749737,pubmed-42749737,42749737,10.1038/s41467-026-77686-8,Quantitative proteomics reveals coordinated changes in the proteome during replicative senescence.,autophagy-mitophagy,metadata_only_needs_classification,cell,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749905,pubmed-42749905,42749905,10.1186/s40348-026-00259-8,Maternal metformin treatment in obese pregnant dams normalizes neonatal sensory-motor reflexes.,metformin-aging,animal_study,mouse,D,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42750176,pubmed-42750176,42750176,10.1080/02640414.2026.2732595,"Effect of blood flow restricted walking on cardiovascular fitness, muscular development, and functional performance in adults: A systematic review with meta-analysis.",resistance-training-muscle,systematic_review_or_meta_analysis,human,A,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42750184,pubmed-42750184,42750184,10.1002/advs.77687,Proteogenomic Profiling of Idiopathic Pulmonary Arterial Hypertension Identifies Sex-Differential Proteins and Candidate Therapeutic Targets.,blood-pressure-aging,human_mendelian_randomization,human,B,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42750316,pubmed-42750316,42750316,10.1002/advs.77774,MAPA: A Semantic Network Framework for Functional Module Discovery and Interpretation in Multi-Omics Data.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42750336,pubmed-42750336,42750336,10.1111/bph.70656,Alamandine/MrgD pathway modulates gut-bone marrow axis in ageing.,microbiome-inflammaging,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42750643,pubmed-42750643,42750643,10.1111/jgs.70713,Eyeballing for Frailty Assessment in Elderly Patients Referred for Coronary Angiography.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42750649,pubmed-42750649,42750649,10.1111/dom.71305,"Comparative Cardiorenal Efficacy and Safety of Finerenone, SGLT2 Inhibitors, Semaglutide and Their Combination in Diabetic Kidney Disease.",glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42751094,pubmed-42751094,42751094,10.1210/jcemcr/luag261,Postmenopausal bleeding associated with semaglutide: a diagnostic challenge.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42751099,pubmed-42751099,42751099,10.1210/jcemcr/luag260,Sustained weight loss exceeding 100 kg with sequential incretin-based therapy in Prader-Willi syndrome.,glp1-weight-cardiometabolic,metadata_only_needs_classification,needs_review,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42751700,pubmed-42751700,42751700,10.2490/prm.20260051,Evaluation of Beverage Can-opening Status as a Screening Indicator for Sarcopenia: A Cross-sectional Study.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42751734,pubmed-42751734,42751734,10.1093/eurjpc/zwag494,Semaglutide and Limb Events: Expanding the Cardiovascular Prevention Paradigm?,glp1-weight-cardiometabolic,metadata_only_needs_classification,needs_review,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42751742,pubmed-42751742,42751742,10.1177/21532176261486979,"Nutritional Deficiencies, Complications, and Nutrition Therapy/Counseling in Pediatric Patients Using GLP-1 Receptor Agonists.",glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42751780,pubmed-42751780,42751780,10.1161/CIR.0000000000001471,Women's Kidney Health in Focus: A Scientific Statement From the American Heart Association.,blood-pressure-aging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752199,pubmed-42752199,42752199,10.1073/pnas.2601943123,Promotion of long-term health in early life.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752325,pubmed-42752325,42752325,10.1080/07853890.2026.2718576,Biochemical characteristics associated with spironolactone use in hospitalized patients with hypotonic hyponatraemia.,blood-pressure-aging,human_cohort,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752362,pubmed-42752362,42752362,10.5888/pcd23.250436,"Transportation Walking Among US Adults With and Without Transportation Insecurity, 2022 National Health Interview Survey.",physical-activity-healthspan,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752398,pubmed-42752398,42752398,10.2196/92631,The Effect of Integrated Aerobic and Cognitive Training (Activ4Brain) on Cognition and Neurophysiology in Older Adults: Protocol for a Controlled Trial.,physical-activity-healthspan,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752400,pubmed-42752400,42752400,10.2196/94648,Effects of a Nutritionally Balanced Between-Meal Food Product on Brain Function in Older Adults: Protocol for a Randomized Controlled Trial (the MiniMeal Study).,microbiome-inflammaging,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752515,pubmed-42752515,42752515,10.1097/QAD.0000000000004624,Effects of semaglutide on subclinical cardiovascular health in people with HIV.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752532,pubmed-42752532,42752532,10.1097/XCS.0000000000002207,Impact of Geriatric Surgery Verification Program Implementation on Vulnerability Assessment Rates: A Multicenter Retrospective Cohort Study.,resistance-training-muscle,human_cohort,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752565,pubmed-42752565,42752565,10.1097/SHK.0000000000002942,"Deletion of interleukin-22 binding protein increases gut permeability, dysbiosis, and mortality in sepsis.",microbiome-inflammaging,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752600,pubmed-42752600,42752600,10.1093/ptj/pzag093,"REmotely monitored, Mobile health-supported Multidomain Rehabilitation with High Intensity Interval Training for COVID-19 (REMM-HIIT-CoV): Trial Design and Rationale.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752699,pubmed-42752699,42752699,10.1007/s00394-026-04093-6,Health co-benefits of sustainable dietary transitions to reduced red and processed meat intake in the United Kingdom: a modelling study.,dietary-pattern-longevity,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752854,pubmed-42752854,42752854,10.1007/s41999-026-01609-5,Scoping review on navigation interventions for older adults with cancer in Europe and beyond.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42752966,pubmed-42752966,42752966,10.1007/s00125-026-06848-6,"Indices of obesity, malnutrition and inflammation are strong predictors of mortality in adults with type 2 diabetes: the FIELD study.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753037,pubmed-42753037,42753037,10.1007/s13730-026-01179-2,Highly viscous ascites prompting reconsideration of cardiorenal syndrome in a patient with advanced CKD after TAVI.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753052,pubmed-42753052,42753052,10.1007/s11154-026-10080-3,"Skeletal stem and progenitor cell niche organization, regulation and repair.",microbiome-inflammaging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753068,pubmed-42753068,42753068,10.1007/s12011-026-05311-2,"Comparative Effects of Metformin, Boric Acid, and Lithium Chloride on Oxidative Stress-Mediated Cytotoxicity in HepG2 Hepatocarcinoma Cells.",metformin-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753116,pubmed-42753116,42753116,10.1007/s13300-026-01919-8,Comparing Cardiovascular Outcomes in New Users of Oral Semaglutide Versus Other Noninsulin Glucose-Lowering Therapies Among Adults with Type 2 Diabetes and Atherosclerotic Cardiovascular Disease.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753230,pubmed-42753230,42753230,10.1093/carcin/bgag068,"Ultra-processed Foods, Cancer, and Early-onset Cancer: A Comprehensive Review.",dietary-pattern-longevity,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753336,pubmed-42753336,42753336,10.1016/j.ecoenv.2026.120807,Molecular perturbations of Daphnia magna in response to glyphosate - In laboratory medium and river water.,metformin-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753383,pubmed-42753383,42753383,10.1016/j.sleep.2026.109272,"Current practice, clinical perspectives and barriers to multi-night testing for obstructive sleep apnea in Europe: a survey across ESADA centers.",sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753423,pubmed-42753423,42753423,10.1016/j.pbi.2026.102964,The crosstalk of autophagy and metabolism in plants.,autophagy-mitophagy,narrative_review,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753512,pubmed-42753512,42753512,10.1016/j.ejso.2026.112134,Long-term quality of life and physical functioning after curative local treatment of colorectal metastases in older patients.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753698,pubmed-42753698,42753698,10.1016/j.cell.2026.08.026,An open benchmark and language models for AI in aging biology.,epigenetic-clocks,metadata_only_needs_classification,needs_review,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753774,pubmed-42753774,42753774,10.1016/j.langlo.2026.104082,"Global inequalities in cardiometabolic care and achievable cardiovascular risk reduction by wealth, region, and sex: a pooled analysis of individual participant data from 76 countries.",blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753935,pubmed-42753935,42753935,10.1016/j.exger.2026.113322,The association between gut microbiota and delirium: A systematic review.,microbiome-inflammaging,systematic_review_or_meta_analysis,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42753956,pubmed-42753956,42753956,10.1016/j.mad.2026.112255,Hierarchical homeostatic failure in Hutchinson-Gilford progeria syndrome: From nuclear lesion to systemic decline.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754091,pubmed-42754091,42754091,10.1016/j.cmi.2026.09.015,"Sex differences in surgically treated left-sided infective endocarditis: Results from the international, prospective, multicenter BESOS study.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754146,pubmed-42754146,42754146,10.1016/j.jshs.2026.101178,Methylome-transcriptome integration reveals molecular signatures of intrinsic aerobic capacity in aged skeletal muscle.,physical-activity-healthspan,animal_study,animal,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754181,pubmed-42754181,42754181,10.1016/j.freeradbiomed.2026.09.016,Brown adipocyte Acss1 restoration ameliorates redox-metabolic dysfunction and systemic metabolic decline during aging.,autophagy-mitophagy,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754269,pubmed-42754269,42754269,10.18632/aging.206422,"Control theory of aging and longevity for gerotherapeutic drug discovery: state space, vector fields, modalities, safety, and the minimum safe cost of functional restoration.",epigenetic-clocks,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754274,pubmed-42754274,42754274,10.1136/bmjopen-2026-123779,"Semaglutide as adjunct treatment for obesity in adolescents receiving antipsychotic medication (the GOAL trial): protocol for a single-arm, open-label feasibility study.",glp1-weight-cardiometabolic,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754384,pubmed-42754384,42754384,10.26508/lsa.202603852,Drug-induced metabolic remodeling promotes antimicrobial activity in macrophages and extends longevity in vivo.,autophagy-mitophagy,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754392,pubmed-42754392,42754392,10.14444/8954,Do Preoperative Glucagon-Like Peptide-1 Receptor Agonists Influence Lumbar Fusion Outcomes? A Systematic Review and Meta-Analysis.,glp1-weight-cardiometabolic,systematic_review_or_meta_analysis,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754544,pubmed-42754544,42754544,10.1111/jgs.70722,Mapping the 5Ms: Identifying Gaps in a Geriatric Medicine Curriculum at a U.S. Medical School.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754586,pubmed-42754586,42754586,10.1038/s41514-026-00488-1,Validation and refinement of a biomarker panel for frailty assessment and prediction of muscle weakness in older adults.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754596,pubmed-42754596,42754596,10.1038/s41514-026-00500-8,Deciphering senescence-associated mechanisms through cell painting & transcriptomics.,senolytics,mechanistic_or_cell_study,cell,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754613,pubmed-42754613,42754613,10.1038/s41514-026-00439-w,"Effects of a three-month exercise programme on cognition, mood and neurogenesis: the NeuroFit randomised controlled trial.",microbiome-inflammaging,human_randomized_or_clinical_trial,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754648,pubmed-42754648,42754648,10.1007/s00109-026-02714-5,METTL3 mitigates age-related hearing loss by inhibiting NF-κB-mediated inflammatory responses through the m(6)A modification of NFKBIA.,microbiome-inflammaging,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754747,pubmed-42754747,42754747,10.1007/s13239-026-00859-5,"Cardiovascular Disease and Androgens: Clinical Trends, Potential Mechanisms, and Considerations for Engineering Solutions.",blood-pressure-aging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754765,pubmed-42754765,42754765,10.1007/s13300-026-01907-y,Exit Interviews Examining Patient Experiences with Tirzepatide and Dulaglutide for Treatment of Type 2 Diabetes in the SURPASS-CVOT Trial.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754814,pubmed-42754814,42754814,10.1007/s40122-026-00891-2,Age-Related Transitions in Low Back Pain Pathology: A Life-Course Narrative Review.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754817,pubmed-42754817,42754817,10.1111/jgs.70690,The Mean and Variability of Morning Hour Activity Over 2-3 Days Predict 5-Year Mortality and Frailty Risk in a National Sample of Older Adults.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754840,pubmed-42754840,42754840,10.1080/08037051.2026.2721754,OSAS.MAP10 and all-cause mortality risk in hypertensive patients: a retrospective cohort analysis of NHANES.,blood-pressure-aging,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42754908,pubmed-42754908,42754908,10.1186/s13073-026-01765-0,Machine learning identifies microbiome and clinical predictors of sustained weight loss following prolonged fasting.,time-restricted-eating,human_randomized_or_clinical_trial,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42755069,pubmed-42755069,42755069,10.1093/gerona/glag234,DNA methylation variability provides a complementary epigenetic signature of aging heterogeneity: Findings from the Canadian Longitudinal Study on Aging and the Baltimore Longitudinal Study of Aging.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42755133,pubmed-42755133,42755133,10.1111/jgh.70715,EUS-Guided Cyanoacrylate Injection With Balloon-Compression Sclerotherapy Versus Band Ligation for Gastroesophageal Varices: A Randomized Trial.,microbiome-inflammaging,human_randomized_or_clinical_trial,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42755136,pubmed-42755136,42755136,10.1111/dom.71318,Preferences for Obesity Medications Among People With Overweight or Obesity in the United States: A Discrete-Choice Experiment (OPTIC).,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42755181,pubmed-42755181,42755181,10.1080/19490976.2026.2732528,Targeting the gut-bone axis in osteoporosis: probiotic interventions and other microbiota-based therapeutic strategies.,microbiome-inflammaging,narrative_review,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42755258,pubmed-42755258,42755258,10.1097/MED.0000000000000979,Normal weight obesity: a South Asian phenotype.,physical-activity-healthspan,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42755316,pubmed-42755316,42755316,10.62713/aic.4560,Effects of Animated Video Instruction Combined With Practical Demonstration Video on Postoperative Functional Exercise Compliance and Rehabilitation Outcomes in Patients Undergoing Arthroscopic Shoulder Surgery.,resistance-training-muscle,human_randomized_or_clinical_trial,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42756500,pubmed-42756500,42756500,10.1210/jcemcr/luag284,Simultaneous and recurrent hordeola and chalazia associated with tirzepatide therapy: a case series.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42756549,pubmed-42756549,42756549,10.1002/hsr2.73272,Predictors of Short- and Long-Term Major Adverse Cardiac and Cerebrovascular Events (MACCE) After Percutaneous Coronary Intervention: A Cohort Study on the Data of National Persian Registry of Cardiovascular Disease (N-PROVE).,blood-pressure-aging,human_cohort,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42756571,pubmed-42756571,42756571,10.1177/20552076261491104,Developing and validating an interpretable machine learning model for frailty risk prediction in patients with chronic diseases.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42756715,pubmed-42756715,42756715,10.7759/cureus.116396,Improving the Assessment and Management of Constipation in Elderly Inpatients: A Quality Improvement Project in a Geriatric Ward.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42756805,pubmed-42756805,42756805,10.71480/nmj.v67i5.1419,"Relationship of Sleep Quality and Resting Heart Rate with Academic Performance among Preclinical Medical Students at Yobe State University, Damaturu, Nigeria.",sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42756918,pubmed-42756918,42756918,10.1136/wjps-2026-001205,Maternal and perinatal risk factors for necrotizing enterocolitis.,microbiome-inflammaging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42757202,pubmed-42757202,42757202,10.1088/1748-9326/aea587,Health and environmental co-benefits of reducing ultra-processed food consumption in Argentina: a modelling study.,dietary-pattern-longevity,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42757239,pubmed-42757239,42757239,10.18332/tid/231379,"Smoking cessation, weight change, and incidence and progression of frailty: A longitudinal analysis of the US Health and Retirement Study.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42757386,pubmed-42757386,42757386,10.2147/CIA.S643163,"Nutritional Status, Fat-Free Mass Index, and Functional Dependency in Older Adults: A Cross-Sectional Path Analysis.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42757472,pubmed-42757472,42757472,10.3892/mmr.2026.14020,Mitochondria‑associated endoplasmic reticulum membranes in degenerative musculoskeletal disorders: Mechanistic evidence and therapeutic perspectives (Review).,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42757508,pubmed-42757508,42757508,10.1080/00325481.2026.2724170,Plain language review: non-invasive screening for metabolic dysfunction-associated steatotic liver disease (MASLD) and metabolic dysfunction-associated steatohepatitis (MASH) in primary care.,glp1-weight-cardiometabolic,narrative_review,needs_review,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42757591,pubmed-42757591,42757591,10.7189/jogh.16.04326,Association between endometriosis and cardiovascular disease: a population-based cohort study.,blood-pressure-aging,human_cohort,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42757621,pubmed-42757621,42757621,10.1097/MPA.0000000000002719,"Commentary on ""Effect of Skeletal Muscle Mass Loss on Outcomes of Patients with Intraductal Papillary Mucinous Neoplasm"".",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,non_result_publication_title,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42757889,pubmed-42757889,42757889,10.1161/JAHA.125.048656,"Association Between Rest-Activity Rhythm and Cardiovascular Disease, Cardiovascular Mortality, and All-Cause Mortality: A Systematic Review and Meta-Analysis.",physical-activity-healthspan,systematic_review_or_meta_analysis,human,A,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42757923,pubmed-42757923,42757923,10.1161/JAHA.126.050956,Multivariate Machine Learning Model for Long-Term Risk Prediction of Acute Coronary Syndrome in Patients With Heart Failure With Preserved Ejection Fraction and Obstructive Sleep Apnea.,sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
