candidate_id,source,pmid,doi,title_en,topic_id,previous_query,previous_status,decision,reason,duplicate_of,retired_date,recovery_source
pubmed-42593080,PubMed,42593080,10.1177/15589447261475385,Clinical Characteristics of Concomitant Versus Isolated Carpal and Cubital Tunnel Syndromes: A Prospective Cohort Study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42593123,PubMed,42593123,10.1177/02692155261478022,"Multiple-adverse health conditions, mental health, and health-related quality of life in stroke survivors: Latent profile analysis and mediation analysis.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42593220,PubMed,42593220,10.4103/aam.aam_87_26,Predictors of Postoperative Delirium in Elderly Patients Undergoing Hemiarthroplasty for Intertrochanteric Femur Fractures: A Prospective Observational Study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42593274,PubMed,42593274,10.1177/02184923261424607,"The role of visceral debranching in hybrid thoracoabdominal aortic aneurysm repair: A narrative review of indications, techniques, and outcomes.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42593514,PubMed,42593514,10.1007/s00421-026-06390-8,Low-frequency resistance training enhances 2D strain-derived carotid strain and strain rate: a novel longitudinal application of strain imaging in healthy middle-aged females.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42593604,PubMed,42593604,10.1007/s11883-026-01450-y,Exercise and Cardiovascular Risk Modulation in Post-COVID Syndrome.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42593661,PubMed,42593661,10.1007/s10597-026-01707-5,"Pain, Frailty, and Substance Use as Predictors of Spirituality and Religiosity in Older Adults with Serious Mental Illness.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42593960,PubMed,42593960,10.18632/aging.206408,Indy reduction decreases aging-related dysbiosis in Drosophila.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42594045,PubMed,42594045,10.1159/000552588,Nutritional Status as Predictor for Mortality in Older Adults With Acute Kidney Injury.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42594084,PubMed,42594084,10.1371/journal.pone.0354497,"Gastroparesis induced by glucagon-like peptide-1 receptor agonists: A systematic review of clinical features, diagnosis, management, and outcomes.",glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42594610,PubMed,42594610,10.1016/j.gerinurse.2026.104204,Motor-cognitive interventions for older adults with cognitive frailty: A scoping review.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42595186,PubMed,42595186,10.1016/j.arr.2026.103300,"Thymus regeneration in countering immunosenescence: Mechanisms, strategies and future perspectives.",microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42595648,PubMed,42595648,10.1016/j.ejim.2026.107121,Identification and management of sarcopenia in patients with multimorbidity: An EFIM critically appraised and adapted guideline.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42595666,PubMed,42595666,10.1016/j.eimce.2026.503263,Clinical applications of point-of-care ultrasound for infectious diseases in older adults.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42595770,PubMed,42595770,10.1038/s41366-026-02190-4,Adherence to the Eatwell Guide and associations with markers of adiposity: a prospective analysis within the UK Biobank cohort.,physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42596030,PubMed,42596030,10.1111/jgs.70653,Bridging the Implementation Gap: Barriers to Frailty Assessment in Outpatient Clinics.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42596069,PubMed,42596069,10.1002/adhm.71590,3D-Printable and Bioelectronic-Compatible Graphene-Reinforced PLA Nanocomposites Rejuvenate Aged Bone Regeneration Through Glycolytic Reprogramming.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42596071,PubMed,42596071,10.1080/15548627.2026.2704442,An expanding role for ATG8s and ATG8 E3-like ligases in maintaining membrane integrity.,autophagy-mitophagy,autophagy-mitophagy__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42596580,PubMed,42596580,10.1093/gerona/glag198,"Napping, Sleep Apnea, and Cognitive Function: Cross-sectional Results from the U.S. POINTER-zzz Sleep Ancillary Study.",sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42596762,PubMed,42596762,10.1111/1468-0009.70109,"Chronic Disease and Disability in the United States: Trends, Inequities, and Imperatives for Policy Reform.",cardiorespiratory-fitness,cardiorespiratory-fitness__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42596767,PubMed,42596767,10.1002/bcp.70780,Higher anticholinergic burden is associated with increased medium- and long-term mortality following hip fracture: A systematic review and meta-analysis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42596874,PubMed,42596874,10.1161/CIRCINTERVENTIONS.125.016435,"Pulmonary Atresia With Intact Septum Survival, Reintervention, and Days in Hospital Through Childhood: Contemporary Outcomes From a National Registry.",physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42596889,PubMed,42596889,10.7189/jogh.16.04198,Role of Life's Essential 8 in the association of night shift work with cardiovascular disease and mortality: a prospective cohort study of UK Biobank participants.,physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42597512,PubMed,42597512,10.1002/hsr2.73044,Beyond Weight Loss: Tirzepatide as a Metabolic Disease-Modifying Strategy for Metabolic Dysfunction-Associated Steatohepatitis: A Narrative Review.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42598971,PubMed,42598971,10.1093/infdis/jiag415,"Frailty as a framework to understand tuberculosis severity, recovery and sequelae.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42599026,PubMed,42599026,10.1080/15384101.2026.2716406,The hormetic landscape: from evolutionary origination to mechanistic pathways in therapeutics.,autophagy-mitophagy,autophagy-mitophagy__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42599324,PubMed,42599324,10.1177/00914150261445634,The Shadowy Side of Aging: The Determining Role of Depression in the Development of Frailty.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42599381,PubMed,42599381,10.1007/s13300-026-01908-x,Survodutide for Obesity in Chinese Adults: Phase 3 Randomized Trial Design and Baseline Characteristics (SYNCHRONIZE™-CN).,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42599544,PubMed,42599544,10.1007/s12029-026-01566-z,Relative Dose Intensity and Clinical Outcomes of Using Trifluridine/Tipiracil with or without Bevacizumab in Patients Aged ≥ 75 Years with Advanced or Recurrent Colorectal Cancer: a Single-Center Retrospective Study.,blood-pressure-aging,blood-pressure-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42599575,PubMed,42599575,10.1007/s43441-026-01033-8,Precision Lipid Management in the Era of Biotechnology and Artificial Intelligence: From Gene Editing to Smart Drug Delivery.,ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42599599,PubMed,42599599,10.1007/s13668-026-00791-z,Mechanistic Insights into Houttuynia cordata Thunb. as a Potential Therapeutic Strategy Targeting Metabolic Disorders in Preclinical Models.,metformin-aging,metformin-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42599663,PubMed,42599663,10.1007/s41999-026-01582-z,"Circulating biomarkers of the brain-muscle-metabolic axis in primary sarcopenia: neudesin, nesfatin-1, and irisin.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42599670,PubMed,42599670,10.1093/femsec/fiag094,Factors shaping the lichen photobiome and mycobiome in a tropical lichen community.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600137,PubMed,42600137,10.2196/81761,Comparing the Feasibility of S-Patch vs 24-Hour Holter in Frail Older People With Falls: Randomized Open-Label Crossover Pilot Study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600321,PubMed,42600321,10.1016/j.arr.2026.103303,Exercise modalities for overall and domain-specific balance performance in older adults: A systematic review and Bayesian network meta-analysis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600373,PubMed,42600373,10.1016/j.jnha.2026.100942,"Yogurt and human health across history, culture, and science: Lessons for modern aging populations.",microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600391,PubMed,42600391,10.1016/j.vetmic.2026.111185,Gut microbial differences in healthy and sick farmed American alligators (Alligator mississippiensis) during a disease outbreak.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600420,PubMed,42600420,10.1016/j.sleep.2026.109188,Nocturia as a clinical marker of cardiovascular risk in obstructive sleep apnoea.,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600665,PubMed,42600665,10.1016/j.mad.2026.112234,Identifying biomarkers of accelerated ageing in cancer patients from routine clinical data.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600687,PubMed,42600687,10.1016/j.gastrohep.2026.502841,Liver Tumors in Anabolic Steroid Users: A Practical Approach for the Gastroenterologist and Hepatologist.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600788,PubMed,42600788,10.1016/j.jad.2026.122381,"Frailty transitions, depressive symptoms, and incident dementia: findings from four longitudinal studies.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600800,PubMed,42600800,10.1053/j.jrn.2026.08.006,"Effects of Ketoanalogue Supplementation and Intradialytic Resistance Exercise on Functional Performance, Fatigue, and Muscle-Related Indices in Maintenance Hemodialysis Patients: A Randomised Controlled Trial.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600857,PubMed,42600857,10.1016/j.rmed.2026.109106,Association of inflammation-related biomarkers with the risk of obstructive sleep apnea among senior adults: a prospective cohort study.,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600955,PubMed,42600955,10.1016/j.exger.2026.113283,Nonlinear associations between exposure to natural environments and biological aging: A cohort study of middle-aged and older adults in China.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42600979,PubMed,42600979,10.1016/j.jtbi.2026.112574,Does human transthyretin aggregate in blood plasma or in cardiac tissue? A mathematical modeling study.,epigenetic-clocks,epigenetic-clocks__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42601049,PubMed,42601049,10.1055/a-2938-3600,"Late-Onset Neonatal Sepsis: Contemporary Epidemiology, Diagnosis, Prevention, and Precision Therapeutics.",microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42601349,PubMed,42601349,10.1111/jgs.70667,Prevalence and Predictors of Non-Frailty Among Homebound Older Adults.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42601488,PubMed,42601488,10.1038/s41591-026-04566-5,Histological aging signatures for monitoring tissue-specific aging and disease.,epigenetic-clocks,epigenetic-clocks__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42601546,PubMed,42601546,10.1007/s11357-026-02478-3,"CT-based prediction of hematoma expansion and adverse outcomes after intracerebral hemorrhage: evidence appraisal, artificial intelligence translation, and GeroScience perspectives.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42601701,PubMed,42601701,10.1097/MD.0000000000050086,Association between habitual sleep duration and Alzheimer's disease: A cross-sectional study based on NHANES 2007-2018.,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42601790,PubMed,42601790,10.1080/14787210.2026.2719690,Emerging therapies against infections due to free-living amoebae.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42602328,PubMed,42602328,10.1016/j.isci.2026.117000,Comprehensive transcriptomic profiling reveals impaired polyamine metabolism as a contributor to age-related muscle decline.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42602520,PubMed,42602520,10.1136/bmjph-2025-004732,"Socioeconomic, fertility and contraceptive determinants of unintended pregnancy among married women in Nepal: evidence from the 2022 NDHS.",physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42602775,PubMed,42602775,10.1136/bmjph-2025-004434,Frailty among adult people living with HIV in Tanzania: a single-centred hospital-based cross-sectional study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42603240,PubMed,42603240,10.1007/s12020-026-04757-7,Effect of tirzepatide and semaglutide on blood pressure: A systematic review and meta-analysis.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42603367,PubMed,42603367,10.1016/j.healthplace.2026.103731,Neighborhood greenspace and brain imaging outcomes in older adults without dementia from three US Alzheimer's Disease Research Centers.,blood-pressure-aging,blood-pressure-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42603582,PubMed,42603582,10.1016/j.cca.2026.121283,Longitudinal automated lipid target monitoring integrated into a laboratory-based clinical decision support system: a real-world cardiovascular risk management approach.,ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42603595,PubMed,42603595,10.1016/j.physbeh.2026.115478,Co-agonism of GLP-1R and CTR/AMYR in the lateral dorsal tegmental nucleus produces additive effects on homeostatic and motivated feeding.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42603625,PubMed,42603625,10.1016/j.exger.2026.113287,Remnant cholesterol inflammatory index in relation to frailty burden and longitudinal trajectories: Findings from CHARLS and ELSA.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42603704,PubMed,42603704,10.1123/japa.2025-0083,The Role of Aquatic Training in Improving Risk of Falls in Older Adults: A Systematic Review With Meta-Analysis and Meta-Regression.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42603859,PubMed,42603859,10.1002/jpen.70136,Sex-specific screening of low appendicular skeletal muscle mass index in community dwelling adults: A descriptive cross-sectional study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42604614,PubMed,42604614,10.1016/j.intimp.2026.117289,Cuproptosis: The metabolic-immune axis in chronic obstructive pulmonary disease pathogenesis and therapeutics.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42605576,PubMed,42605576,10.1080/14796678.2026.2718644,Interventional treatment options for elderly patients with mitral regurgitation.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42605581,PubMed,42605581,10.1097/MCA.0000000000001667,Deconditioning in coronary artery disease: an underrecognized problem with contemporary clinical relevance.,physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42605966,PubMed,42605966,10.1002/ohn.70393,Management Patterns and Outcomes of Vestibular Schwannoma in Older Adults: Assessment of the SEER Database.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42605976,PubMed,42605976,10.1002/ohn.70395,Frailty Severity and Voice Outcomes After Type 1 Thyroplasty.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606010,PubMed,42606010,10.1684/pnv.2026.1297,[Management of Acute Ischemic Stroke in Older Adults: What's New in Thrombolysis and Thrombectomy up to 24 Hours?].,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606037,PubMed,42606037,10.1177/17504589261473132,"Preoperative anxiety, sleep disturbances and postoperative delirium in cardiac surgery: A scoping review for nursing practice.",sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606162,PubMed,42606162,10.1002/cncr.70586,Practical considerations for the use of incretin mimetics in patients with neuroendocrine neoplasms: An expert consensus statement.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606178,PubMed,42606178,10.1002/acr.80141,Association between hand synovitis and all-cause mortality: a general population-based study.,physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606522,PubMed,42606522,10.1152/ajpendo.00105.2026,Mechanistic Drivers of Thermogenic Adipose Tissue Dysfunction in Aging and Obesity.,autophagy-mitophagy,autophagy-mitophagy__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606601,PubMed,42606601,10.1093/gerona/glag196,Modifiable Risk Factors for Mortality Across Life Course: A Pooled Population-Based Cohort Study.,blood-pressure-aging,blood-pressure-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606617,PubMed,42606617,10.1007/s00399-026-01170-5,[The role of psychosocial risk factors in the development and course of atrial fibrillation].,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606800,PubMed,42606800,10.1007/s11701-026-03817-4,Disproportionate expansion of radical prostatectomy among older men in Japan in the robotic surgery era: a nationwide descriptive time series analysis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606940,PubMed,42606940,10.1016/j.celrep.2026.117844,Caloric restriction suppresses colorectal tumors and melanoma through CD8 T cells in aged mice.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606949,PubMed,42606949,10.1093/qjmed/hcag217,Associations Between Glucagon-like Peptide-1 Receptor Agonists and Respiratory Outcomes in Chronic Obstructive pulmonary disease and Diabetes.,metformin-aging,metformin-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42606951,PubMed,42606951,10.1097/SHK.0000000000002926,Severe Burn Injury as a Chronic Immunometabolic Disease.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42607021,PubMed,42607021,10.1159/000553430,Mitochondrial Dysfunction as a Central Hub of Aging: From Molecular Cascades to Inter-Organ Communication Networks.,autophagy-mitophagy,autophagy-mitophagy__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42607233,PubMed,42607233,10.14309/ctg.0000000000001082,The Cirrhosis Administrative Frailty Index (CAFI) Predicts Mortality Among Hospitalized Patients With Cirrhosis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42607310,PubMed,42607310,10.7326/ANNALS-26-00245,Longitudinal Changes in Heart Stress and the Risk for Cardiovascular Disease and Mortality in Older Adults : An Observational Study.,blood-pressure-aging,blood-pressure-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42607669,PubMed,42607669,10.1016/j.stem.2026.07.013,Ovarian aging and systemic health: Mechanisms and emerging intervention strategies.,senolytics,senolytics__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42607684,PubMed,42607684,10.1016/j.molcel.2026.07.027,ER-liquid condensate contacts sequester FAM134B/C and RhoA to govern cell morphology.,autophagy-mitophagy,autophagy-mitophagy__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
