candidate_id,source,pmid,doi,title_en,topic_id,previous_query,previous_status,decision,reason,duplicate_of,retired_date,recovery_source
pubmed-42612647,PubMed,42612647,10.1016/S2468-2667(26)00145-3,"Measuring the composition and availability of human resources for health by sex in 204 countries and territories, 1990-2023, and workforce gaps for universal health coverage: a systematic analysis for the Global Burden of Disease Study 2023.",blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42612648,PubMed,42612648,10.1016/S2468-2667(26)00143-X,Global and regional progress towards reduced burden of oral conditions between 2019 and 2023: a systematic analysis for the Global Burden of Disease Study 2023.,blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42613745,PubMed,42613745,10.1177/02683555261478716,Association of clinical frailty with the development and adverse outcomes of venous diseases: A systematic review and meta-analysis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42614099,PubMed,42614099,10.1093/ehjacc/zuag108,Frailty Assessment and the Risk of Major Adverse Cardiac Events after Elective Surgery.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42614502,PubMed,42614502,10.1177/26416549261448405,Repeated-Dose 28-Day Oral Toxicity Study of a Salmonella enterica Serovar Typhimurium Bacteriophage Cocktail (SE.PC) in BALB/c Mice.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42616978,PubMed,42616978,10.4103/npmj.npmj_580_25,Association of 10-year Cardiovascular Risk with Left Ventricular Hypertrophy in a Population of Nigerian Hypertensives.,blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42618017,PubMed,42618017,10.1016/j.jogn.2026.07.002,Biomarkers for Biological Aging in Postmenopausal Women.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42620560,PubMed,42620560,10.1016/j.obpill.2026.100317,Increasing skeletal muscle mass and strength during incretin-based weight loss.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42622131,PubMed,42622131,10.1161/JAHA.125.045805,Obstructive Sleep Apnea and the Risk of Cardiovascular Disease and Stroke Among Patients With Cancer: Analyses From a Multicenter Electronic Health Care Records-Based Database.,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42622217,PubMed,42622217,10.1161/JAHA.125.048147,Program to Avoid Cerebrovascular Events Through Systematic Electronic Tracking and Tailoring of an Eminent Risk Factor: A Randomized Trial.,blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42622235,PubMed,42622235,10.1111/nep.70269,Epidemiological Transition of Renal Mortality in Chiapas (2000-2024): Autonomy of CKDu and the Rise of Hypertensive Nephropathy-A Time-Series Ecological Study.,blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42622637,PubMed,42622637,10.1007/s00103-026-04288-6,[Walkability in older age: built environment factors and function-sensitive assessment in urban areas].,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42623710,PubMed,42623710,10.1016/j.archger.2026.106381,The longitudinal association between resilience and frailty in older adults with chronic diseases in China: A national longitudinal study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42623973,PubMed,42623973,10.1016/j.jnha.2026.100957,"Sleep habits and the risk of physical, psychological and cognitive multimorbidities: a national prospective cohort study.",sleep-aging,sleep-aging__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42624612,PubMed,42624612,10.1136/bmjment-2026-302828,Cognitive signs and symptoms in people with a psychiatric diagnosis on semaglutide: a retrospective cohort study of 13 007 patients in the USA.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42624958,PubMed,42624958,10.1007/s10072-026-09341-5,The association of self- and interviewer-reported cognitive problems with frailty progression and subsequent all-cause mortality risk: a large-scale cohort study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42625389,PubMed,42625389,10.1111/acel.70674,Molecular Mechanisms of Age-Related Taste Dysfunction Deciphered by Spatiotemporal Transcriptomics.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42625400,PubMed,42625400,10.1111/acel.70680,Surviving Fibroblasts After Treatment With Mitomycin C Exhibit SASP-Like Phenotype After Glaucoma Filtration Surgery.,senolytics,senolytics__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42625473,PubMed,42625473,10.1111/risa.70339,When Communication Enables Catastrophe: Nuclear Risk and the Short Lifetimes of Technological Civilizations: A Bayesian Scenario Analysis of Civilizational Survival and the Fermi Paradox.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42625929,PubMed,42625929,10.5409/wjcp.118730,Current and forthcoming pharmacotherapies for adolescent obesity: Evidence-based review.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42626789,PubMed,42626789,10.1002/hon.70239,Epigenetic Rewiring and Context-Dependent Therapeutic Vulnerabilities in Myeloproliferative Neoplasms.,epigenetic-clocks,epigenetic-clocks__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42626943,PubMed,42626943,10.1111/jdi.70424,Frailty and low body mass index as key determinants of sodium-glucose cotransporter 2 inhibitor-specific adverse event-related discontinuation in adults aged ≥75 years: A multicenter real-world retrospective cohort study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42627215,PubMed,42627215,10.1093/ibd/izag167,GLP-1 receptor agonist therapy is associated with increased symptomatic remission in ulcerative colitis: a matched cohort study.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42628474,PubMed,42628474,10.1016/j.gerinurse.2026.104259,An electronic medical record-based frailty index as a locally constructed composite risk score associated with septic shock and mortality in older patients with community-acquired pneumonia.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42631046,PubMed,42631046,10.1002/pmf2.70367,"Recurrent hypertensive disorders of pregnancy and subsequent maternal coronary heart disease, stroke, and all-cause mortality.",blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42632593,PubMed,42632593,10.1016/j.clnesp.2026.105063,ASSOCIATION OF COMBINED FRAILTY AND NUTRITIONAL RISK ASSESSMENT WITH MORTALITY IN CRITICALLY ILL PATIENTS.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42633051,PubMed,42633051,10.1016/j.ijcrp.2026.200687,Cost-effectiveness of early inclisiran for the secondary prevention of cardiovascular disease in Aboriginal and Torres Strait Islander Australians: A Markov modelling analysis.,ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42633655,PubMed,42633655,10.1093/geront/gnag205,"Adverse Childhood Experiences, Cognitive Outcomes, and Frailty in Older Adults: A Systematic Review and Meta-analysis.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42633989,PubMed,42633989,10.1111/bcpt.70290,"Low-Dose Fisetin Supplementation and Its Association With Chronic Inflammation in Middle-Aged and Older Adults: Study Protocol for a Triple-Blind, Randomised, Placebo-Controlled Trial.",senolytics,senolytics__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,non_result_publication_title,,2026-09-13,Git history and prior public-data snapshots
pubmed-42634294,PubMed,42634294,10.3349/ymj.2025.0370,Development of a Multimodal Machine Learning Model for Predicting Second Osteoporotic Vertebral Compression Fractures.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42634795,PubMed,42634795,10.1210/jendso/bvag177,Weight loss outcomes with tirzepatide in women with and without self-reported polycystic ovary syndrome.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42635554,PubMed,42635554,10.1093/rheumatology/keag429,Single-cell profiling reveals senescent bone marrow mesenchymal stem cell subpopulations driving pathological ossification in ankylosing spondylitis.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42635904,PubMed,42635904,10.1007/s40618-026-02954-9,Muscle strength and HbA1c in geriatric patients with and without diabetes: a retrospective observational cohort study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42636832,PubMed,42636832,10.1016/S1470-2045(26)00278-0,"Durvalumab and tremelimumab, with or without lenvatinib, combined with transarterial chemoembolisation in participants with embolisation-eligible hepatocellular carcinoma (EMERALD-3): a global, randomised, open-label, sponsor-blinded, phase 3 study.",blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42637491,PubMed,42637491,10.1016/j.jvn.2026.06.004,Coexistence of peripheral artery disease and coronary artery disease: Prevalence and contributing factors.,blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42638166,PubMed,42638166,10.1111/dom.71250,Trends in Cost of Care With Tirzepatide in Adults Aged Over 55 Years With Obesity or Overweight Without Diabetes: A Matched Cohort Analysis.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42640319,PubMed,42640319,10.1007/s00044-026-03612-8,Centanafadine (Simtriyo®): a first-in-class triple reuptake inhibitor approved for attention-deficit/hyperactivity disorder (ADHD).,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42640940,PubMed,42640940,10.1093/sleep/zsag224,Dementia Risk in Patients with Comorbid Insomnia and Obstructive Sleep Apnea: A Propensity Score-Matched Cohort Study.,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42641329,PubMed,42641329,10.1016/j.gerinurse.2026.104334,Identifying symptom-specific intervention targets for multidimensional frailty in community-dwelling older adults with chronic diseases: A network-based simulation approach.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42641413,PubMed,42641413,10.1016/j.ejon.2026.103297,Measurement tools for social frailty in cancer patients: A systematic review.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42641835,PubMed,42641835,10.1016/j.cpcardiol.2026.103432,Clinical Frailty Scale for Risk Stratification in Elderly Patients with Heart Failure: A Meta-Analysis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42641925,PubMed,42641925,10.1016/j.ajt.2026.08.014,Performance-Based Frailty Tools Capture Distinct Risk Phenotypes in Kidney Transplant Candidates: A Comparative Analysis of FRAIL and SPPB.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42642147,PubMed,42642147,10.1016/j.tjog.2026.02.005,"The addition of bevacizumab to combination chemotherapy in patients with recurrent, persistent, or metastatic cervical cancer: Aretrospective single-arm study.",blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42642787,PubMed,42642787,10.1111/acel.70684,Aging-Related Myocardial Susceptibility Lowers Cardiac Tolerance to Chronic Intermittent Hypoxia Through Dynamin-Related Protein 1-Associated Mitochondrial Vulnerability.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42643064,PubMed,42643064,10.1111/apt.70938,Clinical Trial: Intensive Supervised Nutritional Therapy Versus Guideline-Based Nutritional Advice for Sarcopenia in Decompensated Cirrhosis-A Randomised Controlled Trial.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42643169,PubMed,42643169,10.1016/j.obpill.2026.100315,One-year weight loss and metabolic outcomes after laparoscopic sleeve gastrectomy in adolescents compared with young adults: A propensity score-matched cohort study.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42644078,PubMed,42644078,10.3389/fpubh.2026.1866159,Prevalence and associated factors of cognitive frailty in older adults with heart failure: a systematic review and meta-analysis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42644350,PubMed,42644350,10.1093/gbe/evag218,Comparative genomics reveals signatures of distinct metabolic strategies and gene loss associated with Hydra immortality.,klotho-il11-aging,klotho-il11-aging__curated_recent_update_2026_08_end,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42644866,PubMed,42644866,10.1002/oby.70267,Body Composition and Lifestyle Interventions in Pharmacological Treatment of Acquired Hypothalamic Obesity: A Systematic Review of Randomized Controlled Trials.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42645008,PubMed,42645008,10.3390/geriatrics11040104,Long-Term Physical Activity Patterns and Risk of Future Frailty: A Systematic Review and Age-Stratified Meta-Analysis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42647057,PubMed,42647057,10.1002/jbt.71089,Atmospheric Aerosol Neurotoxicity and Parkinson's Disease: Mechanisms and Perspectives.,autophagy-mitophagy,autophagy-mitophagy__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42647098,PubMed,42647098,10.1002/lary.70810,Nonscarring Alopecia in Adults Treated With GLP-1s: A Propensity Score Matched TriNetX Cohort Study.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42647124,PubMed,42647124,10.1073/pnas.2617749123,Parental niche construction buffers microbial and competitive challenges and drives offspring dependence in burying beetles.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42649478,PubMed,42649478,10.1111/acel.70693,Timing-Dependent Clearance of p16-Positive Cells Mitigates Radiation-Induced Accelerated Aging.,senolytics,senolytics__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42655929,PubMed,42655929,10.1002/acr.80147,Associations of Frailty with the Risk of Incident Cancer and Cancer-related Mortality in Veterans with Rheumatoid Arthritis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42655935,PubMed,42655935,10.1002/cam4.72164,Development of a Prognostic Survival Risk Score for Lung Cancer Patients With Type 2 Diabetes Mellitus: A Territory-Wide Retrospective Cohort Study.,blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42656071,PubMed,42656071,10.1097/WCO.0000000000001512,Recent advances in adult-onset disorders of muscle lipid metabolism.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42656389,PubMed,42656389,10.1016/j.lanwpc.2026.101934,"The impact and evolution of environmental/occupational, behavioural, and metabolic risk factors on CVD burdens in the Asia-Pacific region from 1990 to 2023: a secondary analysis of the Global Burden of Disease Study 2023.",blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42656588,PubMed,42656588,10.1210/jendso/bvag190,Glycemia-based predictors of T2D development in adults with obesity and prediabetes: SURMOUNT-1 post hoc analysis.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42656906,PubMed,42656906,10.1002/hsr2.72851,Association Between Opium Consumption and Lipid Profile: A Systematic Review and Meta-Analysis of Observational Studies.,ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42657752,PubMed,42657752,10.1161/JAHA.125.047844,AMERICCAASS Registry: A Contemporary View of Heart Failure in the Americas.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42658034,PubMed,42658034,10.1080/08037051.2026.2724736,Endothelial function in relation to low-level chronic residential air pollution in a general population: a cohort study.,blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42658118,PubMed,42658118,10.1016/j.adaj.2026.05.026,Longitudinal association between social frailty and poor oral health-related quality of life among middle-aged and older adults: Exploring the mediating role of cognitive function using a nationally representative cohort in the Republic of Korea.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42659046,PubMed,42659046,10.1080/13607863.2026.2720599,"The association of cumulative frailty with subsequent cognitive decline, dementia incidence, and all-cause mortality: a longitudinal cohort study.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42660153,PubMed,42660153,10.1016/S0140-6736(26)01071-8,Pre-eclampsia.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42661334,PubMed,42661334,10.1111/acel.70658,A Mechanism-Based Framework for Anti-Aging Strategies: From Metabolic Regulation to Senotherapy and Stem Cell-Based Interventions.,caloric-restriction-human,caloric-restriction-human__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42661854,PubMed,42661854,10.1016/j.chpulm.2026.100279,Association Between Insomnia With or Without Comorbid Sleep Apnea and Endothelial Dysfunction in COPD.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42662063,PubMed,42662063,10.1016/j.esmogo.2026.100399,"Structured surveillance in Lynch syndrome: effectiveness, limitations, and unmet needs.",microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42665578,PubMed,42665578,10.1111/echo.70562,First-Phase Ejection Fraction: A Novel Approach to Detecting Early Systolic Dysfunction in Hypertrophic Cardiomyopathy.,blood-pressure-aging,blood-pressure-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42666091,PubMed,42666091,10.1093/eurheartj/ehag741,ESC Guidelines on prevention and rehabilitation in coronary heart disease and current practice: the EUROASPIRE VI survey.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42667066,PubMed,42667066,10.1016/j.omtn.2026.103001,ADAR RNA editing for cardiovascular disease: Targeting B4GALT1 to modulate lipid metabolism through reduced galactosyltransferase activity.,ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42667518,PubMed,42667518,10.1007/s11739-026-04502-y,Antidiabetic medications and arterial thrombotic risk reduction: a narrative review.,metformin-aging,metformin-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42667937,PubMed,42667937,10.1016/j.cpcardiol.2026.103436,Cardiac rehabilitation after acute myocardial infarction: a review of its value and clinical impact.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42667964,PubMed,42667964,10.1016/j.bcp.2026.118405,"Drug failure in diabetic kidney disease: translational barriers, target validation and trial de-risking strategies.",glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42668074,PubMed,42668074,10.1016/j.phrs.2026.108420,Heterogeneous associations of antidiabetic medications with cancer prognosis: Evidence from 61 studies with over 1.1 million patients.,metformin-aging,metformin-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42668122,PubMed,42668122,10.1016/j.arr.2026.103343,Living beyond our evolutionary warranty: Why non-communicable diseases may be the inevitable costs of an extended lifespan.,epigenetic-clocks,epigenetic-clocks__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42668298,PubMed,42668298,10.1038/s41371-026-01204-y,"Global DNA methylation and hypertension control Vis-À-Vis lipids: an exploratory population based study from rural Punjab, India.",ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42668312,PubMed,42668312,10.1038/s41366-026-02189-x,Effects of subcutaneous semaglutide on weight loss and inflammatory markers in adults with overweight or obesity without diabetes: a systematic review and meta-analysis.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42668427,PubMed,42668427,10.1111/jgs.70685,Preoperative Moderate-Severe Excessive Daytime Sleepiness Is Associated With Postoperative Cognitive Dysfunction in Older Surgical Patients.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
